municipio;simulacao;nota_imputada;var_transf_total;var_transf_perc_cota2018;var_transf_perc_rc2018;var_transf_por_hab_abaixo_15anos;pop;receitas_correntes_2018
BOM JESUS DOS PERDOES;sim_25_evolucao_e_nota;FALSE;6,95023528305923;0,586507757124673;0,0834822176738459;2080,59356368743;19708;83,25408065
BOM SUCESSO DE ITARARE;sim_25_evolucao_e_nota;FALSE;9,6953416783713;3,95739990997926;0,545950530992218;12675,1702732057;3571;17,75864502
BORA;sim_25_evolucao_e_nota;TRUE;4,94940770718005;1,69936357514544;0,345316146394409;50354,893984465;805;14,33297504
BORACEIA;sim_25_evolucao_e_nota;FALSE;8,09674505918903;1,2068007140763;0,327593943518738;12215,5942381813;4268;24,71579594
BORBOREMA;sim_25_evolucao_e_nota;TRUE;5,40140572993675;0,468648585219194;0,102536803033136;2661,18257397615;14529;52,67772712
BOREBI;sim_25_evolucao_e_nota;FALSE;9,55603198349285;2,32161670276591;0,49215998760371;24020,0585002918;2293;19,41651541
BOTUCATU;sim_25_evolucao_e_nota;FALSE;-10,0052022463384;-0,141580808860282;-0,0261715773890792;-536,003942591641;127328;382,29267184
BRAGANCA PAULISTA;sim_25_evolucao_e_nota;FALSE;-10,8446977637278;-0,14438090228341;-0,0217445299285913;-504,451566728721;146744;498,73222366
BRAUNA;sim_25_evolucao_e_nota;FALSE;8,7679628424294;2,69632114918526;0,403798588586118;12690,8305501044;5021;21,71370354
BREJO ALEGRE;sim_25_evolucao_e_nota;FALSE;7,7884190815842;1,19065221873579;0,352902914133405;18777,7904580401;2573;22,06957996
BRODOWSKI;sim_25_evolucao_e_nota;FALSE;6,80250334655471;0,677917390773926;0,0842109816595289;2030,79145436054;21107;80,77929045
BROTAS;sim_25_evolucao_e_nota;FALSE;4,99767572820966;0,22882032230642;0,0504424360304728;1497,98389344311;21580;99,07681154
BURI;sim_25_evolucao_e_nota;FALSE;4,03809478619047;0,28655060198596;0,0547250441060895;1102,55752835407;18563;73,78878998
BURITAMA;sim_25_evolucao_e_nota;FALSE;10,5660838881659;0,713335535612238;0,140039544629003;5179,95717042153;15418;75,45071584
BURITIZAL;sim_25_evolucao_e_nota;FALSE;7,01850028606597;0,813693982499326;0,249491198866071;12951,9843488622;4053;28,131254
CABRALIA PAULISTA;sim_25_evolucao_e_nota;FALSE;5,17117096774059;1,54632038789292;0,305251916315999;7047,5300290227;4365;16,94066668
CABREUVA;sim_25_evolucao_e_nota;FALSE;2,5584826896452;0,030534162959222;0,0115751647473985;345,483565436826;41604;221,03207561
CACAPAVA;sim_25_evolucao_e_nota;FALSE;0,0436995231538191;0,000857058319332037;0,000173010485318985;3,4011637456878;84752;252,58309098
CACHOEIRA PAULISTA;sim_25_evolucao_e_nota;FALSE;1,28028347274858;0,148010763047164;0,013730345312871;283,080880598883;30091;93,24481239
CACONDE;sim_25_evolucao_e_nota;FALSE;6,78085724809269;0,744980024130997;0,128744033694233;2110,68372342927;18538;52,66929312
CAFELANDIA;sim_25_evolucao_e_nota;FALSE;1,6908272166619;0,120655387512079;0,0252438740640431;712,485147490817;16607;66,97970416
CAIABU;sim_25_evolucao_e_nota;FALSE;5,31811574139553;1,76721065903959;0,298292297574829;9107,5353220064;4072;17,8285386
CAIEIRAS;sim_25_evolucao_e_nota;FALSE;-0,492061056039041;-0,00935724276942497;-0,00160228232517001;-33,8895149662971;86529;307,1000961
CAIUA;sim_25_evolucao_e_nota;FALSE;6,31484415120298;1,12971990903362;0,225273037381495;7827,56975442018;5039;28,03195724
CAJAMAR;sim_25_evolucao_e_nota;FALSE;-1,0501396947233;-0,00726529107232339;-0,0021492660689436;-94,6230917284972;64114;488,60385873
CAJATI;sim_25_evolucao_e_nota;FALSE;5,48767296766754;0,205466461791626;0,0518139528555254;970,489793310057;28372;105,91110435
CAJOBI;sim_25_evolucao_e_nota;FALSE;8,37666682505253;1,82262905962406;0,24481967264723;6160,64744092584;9768;34,21566059
CAJURU;sim_25_evolucao_e_nota;FALSE;1,90859864426767;0,143962988199053;0,0259703963851961;502,24633273016;23371;73,49131742
CAMPINA DO MONTE ALEGRE;sim_25_evolucao_e_nota;FALSE;8,40356066018993;2,30487107361786;0,357442801233782;8625,8930536477;5567;23,51022494
CAMPINAS;sim_25_evolucao_e_nota;FALSE;-140,592966154281;-0,194595652315665;-0,0291446380564559;-973,560607657169;1080113;4823,9736545
CAMPO LIMPO PAULISTA;sim_25_evolucao_e_nota;FALSE;-0,192331025223861;-0,00657923692355875;-0,000903053321937299;-16,3300090376954;74074;212,97859224
CAMPOS DO JORDAO;sim_25_evolucao_e_nota;FALSE;0,382689876297057;0,0222173282415332;0,00225792695392987;46,8298665585228;47789;169,48727045
CAMPOS NOVOS PAULISTA;sim_25_evolucao_e_nota;FALSE;2,75089743204217;0,467742214408008;0,117883954651691;3542,12762982159;4539;23,33563919
CANANEIA;sim_25_evolucao_e_nota;FALSE;3,95378099828482;0,514403169245541;0,0638009454825125;1710,15978478165;12226;61,97057063
CANAS;sim_25_evolucao_e_nota;FALSE;9,08333690552052;3,62202135644147;0,419496824612285;11457,1711000905;4385;21,65293364
CANDIDO MOTA;sim_25_evolucao_e_nota;FALSE;1,84305037197515;0,0784256338349717;0,0162816681844144;429,780370737852;29884;113,19788311
CANDIDO RODRIGUES;sim_25_evolucao_e_nota;FALSE;7,91252809856393;3,4655896704365;0,424291417700796;25111,8982165266;2668;18,64880544
CANITAR;sim_25_evolucao_e_nota;FALSE;10,0351140054831;3,93603569311914;0,488744846681649;10968,9129187329;4369;20,53241906
CAPAO BONITO;sim_25_evolucao_e_nota;FALSE;0,753876509070228;0,031412010079767;0,00536622922727199;89,4545061866295;46178;140,4853347
CAPELA DO ALTO;sim_25_evolucao_e_nota;FALSE;9,74069378788757;1,33889952096894;0,159793375265064;3090,07301566332;17532;60,95805769
CAPIVARI;sim_25_evolucao_e_nota;FALSE;3,06656208331565;0,104742124983365;0,015004728402661;402,096561447823;48576;204,37304835
CARAGUATATUBA;sim_25_evolucao_e_nota;FALSE;-7,30789891888169;-0,0580256825440758;-0,0101878870193743;-445,148889310242;100840;717,31252074
CARAPICUIBA;sim_25_evolucao_e_nota;FALSE;-27,4065125406355;-0,362382045674363;-0,0530386989050441;-441,398987018021;369584;516,72671288
CARDOSO;sim_25_evolucao_e_nota;FALSE;2,80362293612353;0,253844048403864;0,0596388587545265;1757,91658625094;11805;47,01000312
CASA BRANCA;sim_25_evolucao_e_nota;FALSE;-0,0783347814807591;-0,00386529328813264;-0,00072153595224861;-19,8374837387156;28307;108,56670584
CASSIA DOS COQUEIROS;sim_25_evolucao_e_nota;FALSE;4,81306975985171;1,93360134323169;0,265219265590731;11735,937098073;2634;18,14751183
CASTILHO;sim_25_evolucao_e_nota;FALSE;1,82640481166879;0,0560559645484782;0,0198448725603698;658,338907488594;18003;92,03409123
CATANDUVA;sim_25_evolucao_e_nota;FALSE;-1,15454075212691;-0,0207758719294214;-0,00253340789111044;-81,6717949692874;112820;455,72635823
CATIGUA;sim_25_evolucao_e_nota;FALSE;7,49380942663263;2,04781920875425;0,319834147711262;7537,40199104786;7127;23,43029811
CEDRAL;sim_25_evolucao_e_nota;FALSE;9,55642287512006;1,42154068974922;0,218841339290367;9074,55321019486;7972;43,66827084
CERQUEIRA CESAR;sim_25_evolucao_e_nota;FALSE;6,45222298307158;0,508631406475026;0,0954124330371151;2283,03657115312;17532;67,62455141
CERQUILHO;sim_25_evolucao_e_nota;FALSE;7,89860785648625;0,324224553778694;0,0478574498489367;1374,04689468968;39617;165,04447858
CESARIO LANGE;sim_25_evolucao_e_nota;FALSE;4,88275800277636;0,618471401467917;0,0806126161465543;2098,90308406447;15540;60,57064311
CHARQUEADA;sim_25_evolucao_e_nota;FALSE;7,93182025927242;1,28178677993897;0,168566475772207;3368,40766269483;15085;47,05455354
CHAVANTES;sim_25_evolucao_e_nota;FALSE;6,30141171810013;0,69589283631602;0,152345383413874;3255,16878251734;12114;41,36266933
CLEMENTINA;sim_25_evolucao_e_nota;FALSE;14,2065658094476;2,29853119871115;0,470210605927748;14081,493979918;7065;30,2131973
COLINA;sim_25_evolucao_e_nota;FALSE;5,40519217868461;0,202063895388694;0,060318022824092;2111,00292885271;17371;89,61156095
COLOMBIA;sim_25_evolucao_e_nota;FALSE;6,53620040104041;0,458045503167229;0,144032548148959;6879,85609272828;5994;45,38002337
CONCHAL;sim_25_evolucao_e_nota;FALSE;5,26125755021135;0,400412491169907;0,0458400746216198;1235,42698413606;25229;114,77419253
CONCHAS;sim_25_evolucao_e_nota;FALSE;3,90994105026994;0,491814127577266;0,0677000706512129;1543,73252921289;16288;57,75386957
CORDEIROPOLIS;sim_25_evolucao_e_nota;FALSE;5,46694754117751;0,0945059247313756;0,0341203446985903;1700,60893432591;21080;160,22544876
COROADOS;sim_25_evolucao_e_nota;FALSE;8,39024300194168;1,69403247255707;0,370117121315216;11490,6943163135;5238;22,66915665
CORONEL MACEDO;sim_25_evolucao_e_nota;FALSE;4,31129009469803;0,92097396403699;0,166246431846271;5017,96042968127;5001;25,93312859
CORUMBATAI;sim_25_evolucao_e_nota;FALSE;7,39522705976022;1,37668827022367;0,279566551044436;11268,8212637884;3874;26,45247449
COSMOPOLIS;sim_25_evolucao_e_nota;FALSE;4,00194734056837;0,152557869968306;0,0219652702508657;431,382949101389;58827;182,19431379
COSMORAMA;sim_25_evolucao_e_nota;FALSE;2,13865581262028;0,284776963008339;0,0669463440748847;2323,34703226429;7214;31,94581933
COTIA;sim_25_evolucao_e_nota;FALSE;-18,4599456611131;-0,0996580198193808;-0,0208706918413971;-536,992621889119;201150;884,49131449
CRAVINHOS;sim_25_evolucao_e_nota;FALSE;4,87133955286518;0,20783136421772;0,0358867586548973;977,200626461134;31691;135,74197658
CRISTAIS PAULISTA;sim_25_evolucao_e_nota;FALSE;10,5119969933548;1,52684822489223;0,32623549102245;8663,8204239362;7588;32,22211342
CRUZALIA;sim_25_evolucao_e_nota;TRUE;8,26444434008552;1,96069274201322;0,470502493368342;27366,8696556858;2274;17,56514462
CRUZEIRO;sim_25_evolucao_e_nota;FALSE;0,174990316559381;0,00548247465708152;0,000863359446143303;15,1127813609903;77039;202,68535584
CUBATAO;sim_25_evolucao_e_nota;FALSE;-13,3902381430652;-0,0430727613368241;-0,012920558781891;-675,379605162917;118720;1036,35131956
CUNHA;sim_25_evolucao_e_nota;FALSE;-0,42095660015646;-0,0414004091744335;-0,00649570487552839;-115,003888722365;21866;64,80537651
DESCALVADO;sim_25_evolucao_e_nota;FALSE;6,51578806365091;0,210167923990715;0,0537560288527521;1529,21067248474;31056;121,21036845
DIADEMA;sim_25_evolucao_e_nota;FALSE;-33,6688765560723;-0,146539168236629;-0,0292442311138436;-534,671747115606;386089;1151,29977003
DIRCE REIS;sim_25_evolucao_e_nota;TRUE;9,16955987712307;3,73183453574979;0,615988564306806;47004,2207260275;1689;14,8859255
DIVINOLANDIA;sim_25_evolucao_e_nota;FALSE;6,49814423659461;1,12790244067976;0,173250201812998;4508,37731754771;11208;37,50728235
DOBRADA;sim_25_evolucao_e_nota;TRUE;8,36923690345852;2,10205223799504;0,356553889486178;6179,32493133717;7939;23,47257217
DOIS CORREGOS;sim_25_evolucao_e_nota;FALSE;6,11930349149329;0,400819047056276;0,0719068603047791;1660,85180006162;24761;85,10041275
DOLCINOPOLIS;sim_25_evolucao_e_nota;FALSE;11,3499502461007;5,91789610644159;0,785016314104232;40230,7028107762;2096;14,45823487
DOURADO;sim_25_evolucao_e_nota;FALSE;10,4482447155913;0,961104163616749;0,289380986966027;9208,21005824563;8609;36,10549824
DRACENA;sim_25_evolucao_e_nota;FALSE;3,97576861911882;0,23506020047338;0,0313833395223298;752,72961191365;43258;126,6840521
DUARTINA;sim_25_evolucao_e_nota;FALSE;10,6417251636162;2,05562176064767;0,269672127540637;6487,23934844305;12251;39,46171694
DUMONT;sim_25_evolucao_e_nota;FALSE;20,6083515620309;3,77729385622278;0,629948539741298;16119,7821129092;8143;32,71434135
ECHAPORA;sim_25_evolucao_e_nota;FALSE;5,81140033700835;0,851486847847705;0,213087927627228;6059,3969099813;6318;27,27231149
ELDORADO;sim_25_evolucao_e_nota;FALSE;-0,138259758804551;-0,015185350371416;-0,00266854535941986;-43,4575589503166;14641;51,81090826
ELIAS FAUSTO;sim_25_evolucao_e_nota;FALSE;5,41008020506484;0,459057474101693;0,0845148258322637;2053,6094992512;15775;64,01338643
ELISIARIO;sim_25_evolucao_e_nota;FALSE;15,728837517621;6,74439175967325;0,845906816154022;40010,2704457188;3120;18,59405459
EMBAUBA;sim_25_evolucao_e_nota;FALSE;9,81296187065383;4,3097961988385;0,626928626911042;30588,5374384637;2423;15,65243865
EMBU-GUACU;sim_25_evolucao_e_nota;FALSE;3,44150264356488;0,1949568793207;0,0233294083076085;300,098863255755;62769;147,5177852
EMBU DAS ARTES;sim_25_evolucao_e_nota;FALSE;-15,3882400670872;-0,0944237999426803;-0,0231597984990302;-357,856311051238;240230;664,43756269
EMILIANOPOLIS;sim_25_evolucao_e_nota;FALSE;5,56707510741379;1,99934151136989;0,328495232318556;13818,6083466887;3020;16,94720215
ENGENHEIRO COELHO;sim_25_evolucao_e_nota;FALSE;3,30967658984013;0,354928393384943;0,053873639479548;1211,31088057443;15721;61,43406352
ESPIRITO SANTO DO PINHAL;sim_25_evolucao_e_nota;FALSE;3,1917072094608;0,153612041941091;0,0273073779086805;542,848699216527;41907;116,88076461
ESPIRITO SANTO DO TURVO;sim_25_evolucao_e_nota;FALSE;11,7115377280775;2,79255883669891;0,506326102119091;15741,8811969;4244;23,1304246
ESTIVA GERBI;sim_25_evolucao_e_nota;FALSE;8,1564563487037;1,54279381638924;0,205515273339475;5280,05536931629;10044;39,68783544
ESTRELA D'OESTE;sim_25_evolucao_e_nota;FALSE;9,15070536462416;0,823932313680769;NA;8542,92734181787;8208;NA
ESTRELA DO NORTE;sim_25_evolucao_e_nota;FALSE;5,64213491354834;1,81721705830624;0,319356895839499;13792,7184244221;2658;17,66717734
EUCLIDES DA CUNHA PAULISTA;sim_25_evolucao_e_nota;FALSE;3,05577605392799;0,460546745982792;0,100587213382664;1745,93725816796;9585;30,37936882
FARTURA;sim_25_evolucao_e_nota;FALSE;6,65789438827532;0,633421901950902;0,129090428271105;2885,71319087242;15320;51,57543032
FERNANDO PRESTES;sim_25_evolucao_e_nota;FALSE;8,64488966538544;2,1002886127727;0,332973350410873;12974,5950814858;5534;25,96270739
FERNANDOPOLIS;sim_25_evolucao_e_nota;FALSE;1,73909710892198;0,0627524899049786;0,00892881767655493;209,028466491493;64696;194,77350439
FERNAO;sim_25_evolucao_e_nota;FALSE;3,90742624733377;2,16386968411426;0,234727281049396;16212,4047561176;1563;16,64666429
FERRAZ DE VASCONCELOS;sim_25_evolucao_e_nota;FALSE;-6,45716178847456;-0,155990083282548;-0,0180655878090465;-209,076875335656;168306;357,42882306
FLORA RICA;sim_25_evolucao_e_nota;TRUE;3,45064312070317;1,37139494845782;0,222489867167695;14028,0994317571;1752;15,50921471
FLOREAL;sim_25_evolucao_e_nota;FALSE;7,94868816771203;2,51861641930227;34,2961595281935;23177,896731733;3003;0,23176613
FLORIDA PAULISTA;sim_25_evolucao_e_nota;FALSE;11,1112093695362;1,63263955453242;0,302641289399266;6373,02989247225;12848;36,71412249
FLORINEA;sim_25_evolucao_e_nota;TRUE;7,6209167857488;1,33847056475599;0,340448803792025;18019,0993325195;2829;22,3849128
FRANCA;sim_25_evolucao_e_nota;FALSE;-22,3585706084986;-0,183150308940893;-0,0286344916595419;-450,95597905209;318640;780,82652468
FRANCISCO MORATO;sim_25_evolucao_e_nota;FALSE;-6,25358502547168;-0,258862486876093;-0,0182872843745969;-205,604953369479;154472;341,96356864
FRANCO DA ROCHA;sim_25_evolucao_e_nota;FALSE;-5,28672335518394;-0,131848633254197;-0,0157157279074692;-239,400767911417;131604;336,39697673
GABRIEL MONTEIRO;sim_25_evolucao_e_nota;TRUE;7,13363842599227;2,67381779104082;0,431795944489828;22573,1193049895;2708;16,52085555
GALIA;sim_25_evolucao_e_nota;FALSE;8,72636765792783;1,77066718165523;0,344565853164109;8948,00894468683;7011;25,32568906
GARCA;sim_25_evolucao_e_nota;FALSE;2,43040551139695;0,127826186498629;0,0164109814859202;391,188762136308;43115;148,09629232
GASTAO VIDIGAL;sim_25_evolucao_e_nota;TRUE;8,56894198678765;2,7385652555361;0,455015915699886;16296,8926086419;4193;18,83218079
GAVIAO PEIXOTO;sim_25_evolucao_e_nota;FALSE;7,71969218402615;1,6422330990881;0,216994701305041;11028,6106482712;4419;35,57548704
GENERAL SALGADO;sim_25_evolucao_e_nota;FALSE;4,26839162807323;0,476965797944129;1,0065607562748;3162,64188854431;10669;4,24057028
GETULINA;sim_25_evolucao_e_nota;FALSE;4,41194640646239;0,570312287594954;0,133604350884909;2898,45648515337;10765;33,02247552
GLICERIO;sim_25_evolucao_e_nota;FALSE;10,4800605233642;2,20054099970618;0,481191290306312;14849,5577370484;4565;21,7794061
GUAICARA;sim_25_evolucao_e_nota;FALSE;9,13398218270249;1,4663528861765;0,332651347551877;5367,04273411962;10670;27,4581247
GUAIMBE;sim_25_evolucao_e_nota;FALSE;10,3268942999202;3,25657747203874;0,409587616055023;11721,5208507414;5425;25,21290658
GUAIRA;sim_25_evolucao_e_nota;FALSE;-0,0925398088768219;-0,00176212043697906;-0,000504890750439635;-16,8647705181519;37404;183,28679778
GUAPIACU;sim_25_evolucao_e_nota;FALSE;3,02878516474517;0,236096941847959;0,0429741461825704;1260,21874802811;17869;70,47924005
GUAPIARA;sim_25_evolucao_e_nota;FALSE;5,81121849864058;0,878832170849183;0,110940147861448;1687,82722348153;17998;52,38156439
GUARA;sim_25_evolucao_e_nota;FALSE;6,41496243589559;0,516679435590898;0,0900008602785143;1866,21443092159;19858;71,27667909
GUARACAI;sim_25_evolucao_e_nota;FALSE;9,68056285451946;1,2020936879002;0,291309354023228;8457,37669221304;8435;33,23121184
GUARACI;sim_25_evolucao_e_nota;FALSE;5,51986045762127;0,404561674675647;0,101780643430787;3708,53886970907;9976;54,23290983
GUARANI D'OESTE;sim_25_evolucao_e_nota;FALSE;9,83320996343548;5,53727435795771;0,639093950449104;36275,2699040679;1970;15,38617281
GUARANTA;sim_25_evolucao_e_nota;TRUE;7,34731208738161;1,24719071529782;0,282606758054628;6639,47020180313;6404;25,99835948
GUARARAPES;sim_25_evolucao_e_nota;FALSE;4,81828190898419;0,220341723338553;0,047305613059783;1156,2087510389;30597;101,85433815
GUARAREMA;sim_25_evolucao_e_nota;FALSE;8,27617773467551;0,310880344733772;0,0473522990979487;1902,76853190892;25844;174,77879411
GUARATINGUETA;sim_25_evolucao_e_nota;FALSE;-5,13662869187286;-0,0843037792518599;-0,0151489628940584;-320,512530897524;112072;339,07461044
GUAREI;sim_25_evolucao_e_nota;FALSE;9,58745655361983;1,08388300249638;0,207819188486888;4883,18331190062;14565;46,13364446
GUARIBA;sim_25_evolucao_e_nota;FALSE;3,30033285826311;0,156681495338314;0,0280082583700842;579,46293036157;35486;117,8342764
GUARUJA;sim_25_evolucao_e_nota;FALSE;-31,5840522115244;-0,28127537697677;-0,0240995313949386;-639,369270454397;290752;1310,56706846
GUARULHOS;sim_25_evolucao_e_nota;FALSE;-137,465202275187;-0,145628953024186;-0,0310785762847114;-658,244092588724;1221979;4423,14992218
GUATAPARA;sim_25_evolucao_e_nota;FALSE;9,04156913049506;1,42808487720437;0,279613088116292;7680,21950275392;6966;32,33600112
GUZOLANDIA;sim_25_evolucao_e_nota;FALSE;13,1218168698554;3,04536749073066;0,657587249036679;17614,3166173374;4754;19,954488
HERCULANDIA;sim_25_evolucao_e_nota;TRUE;7,23817563576381;1,00254645932439;0,262592126192592;5205,48407652711;8696;27,56432853
HOLAMBRA;sim_25_evolucao_e_nota;FALSE;9,93389645940773;0,640251219778788;0,110540984809264;5575,03922149312;11299;89,86618381
HORTOLANDIA;sim_25_evolucao_e_nota;FALSE;-12,5280344893499;-0,0785700799259409;-0,0166511662680936;-394,513663025781;192692;752,38180243
IACANGA;sim_25_evolucao_e_nota;FALSE;3,44899272405235;0,250809105017327;0,0682725825997728;2398,68722475013;10013;50,51797651
IACRI;sim_25_evolucao_e_nota;TRUE;7,73089318685067;1,46680114787221;0,349136059075318;8683,32060209531;6419;22,1429239
IARAS;sim_25_evolucao_e_nota;FALSE;6,73240095317105;0,970601522027227;0,231916890132923;7607,32898898952;6376;29,02936888
IBATE;sim_25_evolucao_e_nota;FALSE;5,05711651718424;0,387896727669754;0,0504202760369644;996,033235345559;30734;100,29926281
IBIRA;sim_25_evolucao_e_nota;FALSE;13,6837966356521;2,46882451486144;0,333371395480609;9842,12422410634;10896;41,04670293
IBIRAREMA;sim_25_evolucao_e_nota;FALSE;8,18233987484496;1,60644697306862;0,28511321166614;7501,26272566794;6725;28,69856443
IBITINGA;sim_25_evolucao_e_nota;FALSE;-1,3174479694553;-0,0475596955572111;-0,00776108521875727;-181,43210539118;53158;169,75048364
IBIUNA;sim_25_evolucao_e_nota;FALSE;-3,51247773260435;-0,109108375122297;-0,0171689184783807;-277,550795701442;71217;204,58351742
ICEM;sim_25_evolucao_e_nota;FALSE;5,91253097580129;0,652713011518201;0,166566219122506;5250,84192939503;7462;35,49657912
IEPE;sim_25_evolucao_e_nota;FALSE;6,06703717063874;0,544961796458739;0,153169474317934;5436,52820134793;7628;39,60996274
IGARACU DO TIETE;sim_25_evolucao_e_nota;FALSE;1,44415257366988;0,259076250774597;0,0229675074811154;398,300949794969;23362;62,87807133
IGARAPAVA;sim_25_evolucao_e_nota;FALSE;3,27011028066684;0,146462177774785;0,0338825320957588;822,715946008618;27952;96,51316116
IGARATA;sim_25_evolucao_e_nota;FALSE;4,18070842866805;0,936179148125655;0,102117624587553;2773,36144744674;8831;40,94012611
IGUAPE;sim_25_evolucao_e_nota;FALSE;-1,84794770248848;-0,137500397232831;-0,0162679042864103;-355,964638013106;28841;113,59469972
ILHA COMPRIDA;sim_25_evolucao_e_nota;FALSE;10,430378926738;2,26271622154227;0,095209158026559;6883,38687732147;9025;109,55226517
ILHA SOLTEIRA;sim_25_evolucao_e_nota;FALSE;4,10033371368346;0,0969411580623191;0,0313417172805298;1251,6797743556;25064;130,8267086
ILHABELA;sim_25_evolucao_e_nota;FALSE;2,5774084732195;0,226458130453963;0,00268391595995415;546,713095740001;28196;960,31638534
INDAIATUBA;sim_25_evolucao_e_nota;FALSE;-13,3290372046895;-0,0734942800499612;-0,0122711380394079;-451,262971795855;201619;1086,21035489
INDIANA;sim_25_evolucao_e_nota;FALSE;7,54327691049909;3,32094234638182;NA;11495,3930364204;4825;NA
INDIAPORA;sim_25_evolucao_e_nota;FALSE;13,0032647304287;2,7993043832678;0,578296422984507;27443,2262649917;3903;22,4854663
INUBIA PAULISTA;sim_25_evolucao_e_nota;FALSE;5,39390621351127;1,84005470737736;0,317713187839867;10122,1020212866;3630;16,97728146
IPAUSSU;sim_25_evolucao_e_nota;FALSE;8,85571577846109;0,966633534022974;0,171357561246496;4206,05514624043;13663;51,67974914
IPERO;sim_25_evolucao_e_nota;FALSE;4,50442982537659;0,487456340029662;0,0477444424813457;947,423402611599;28300;94,34458947
IPEUNA;sim_25_evolucao_e_nota;FALSE;9,29389091004454;1,28222279561209;0,282465264403339;9195,60824907839;6016;32,90277454
IPIGUA;sim_25_evolucao_e_nota;FALSE;9,01447990198652;2,72479359141885;12,4398080402539;14375,9801260128;4463;0,72464783
IPORANGA;sim_25_evolucao_e_nota;FALSE;5,65530253298987;0,872044339832906;0,22903344133829;6493,05312972514;4299;24,69203842
IPUA;sim_25_evolucao_e_nota;FALSE;9,17616771406891;0,746837987313479;0,151669645595997;3890,72639843062;14148;60,50101639
IRACEMAPOLIS;sim_25_evolucao_e_nota;FALSE;10,6357412392;0,544893391436933;0,127635669128433;3657,14247371613;20029;83,32891042
IRAPUA;sim_25_evolucao_e_nota;FALSE;6,42905401839145;1,22572019254699;0,262683735341294;6389,86815194961;7275;24,47450357
IRAPURU;sim_25_evolucao_e_nota;FALSE;8,65245566802317;2,52176923844567;0,394978722640463;10089,5166184585;7789;21,90613107
ITABERA;sim_25_evolucao_e_nota;TRUE;3,31813653846942;0,189623486986406;0,0526996999490935;1062,35979091693;17858;62,96310115
ITAI;sim_25_evolucao_e_nota;FALSE;-2,48220288700824;-0,111846670566172;-0,0269292398877645;-644,580154237926;24008;92,17500744
ITAJOBI;sim_25_evolucao_e_nota;FALSE;8,82775840200367;0,705972308863737;0,129001888958109;4922,63555462673;14556;68,43123363
ITAJU;sim_25_evolucao_e_nota;FALSE;11,2989262631672;2,89087428638924;0,562925962029434;21810,0053413865;3246;20,07178035
ITANHAEM;sim_25_evolucao_e_nota;FALSE;-2,94006105416559;-0,12987948767583;-0,00737537059326353;-196,232881742476;87057;398,63231508
ITAOCA;sim_25_evolucao_e_nota;TRUE;8,88912736807283;4,9818833366771;0,556001846004312;13652,7363876579;3228;15,98758607
ITAPECERICA DA SERRA;sim_25_evolucao_e_nota;FALSE;-6,98185763074149;-0,11369911829343;-0,0162514300650238;-255,008216996209;152614;429,61496944
ITAPETININGA;sim_25_evolucao_e_nota;FALSE;-12,1981054136697;-0,157104722684397;-0,0273386265179497;-510,809379876226;144377;446,18574403
ITAPEVA;sim_25_evolucao_e_nota;FALSE;-4,51555796754293;-0,108190638610216;-0,0139838843111202;-281,342760107135;87753;322,91156499
ITAPEVI;sim_25_evolucao_e_nota;FALSE;-13,2074239750611;-0,0635816590637662;-0,0177282237569785;-342,091418119304;200769;744,99420563
ITAPIRA;sim_25_evolucao_e_nota;FALSE;-0,228176383433137;-0,00408126836153203;-0,000829622389498306;-25,0319083927267;68537;275,03643383
ITAPIRAPUA PAULISTA;sim_25_evolucao_e_nota;FALSE;6,42008449681485;2,29115589431289;0,346900634182632;7396,78566288481;3880;18,50698403
ITAPOLIS;sim_25_evolucao_e_nota;FALSE;6,43213968490942;0,224966716674956;0,049094996222621;1182,61214096898;40051;131,01415989
ITAPORANGA;sim_25_evolucao_e_nota;FALSE;8,99693112384911;1,22933060871884;0,195051522547335;3718,51041864544;14549;46,12592102
ITAPUI;sim_25_evolucao_e_nota;FALSE;5,8116366679674;0,568329175074959;0,115464399689857;3126,52421153614;12173;50,33271453
ITAPURA;sim_25_evolucao_e_nota;FALSE;4,71697770003564;0,900745782589817;0,174612149177043;6826,10682008375;4357;27,01402922
ITAQUAQUECETUBA;sim_25_evolucao_e_nota;FALSE;-23,5871528812756;-0,257293939408404;-0,0368641405072806;-374,766809093267;321770;639,84003307
ITARARE;sim_25_evolucao_e_nota;FALSE;0,917541478661139;0,0473227573203613;0,00735225238133675;107,901732820097;47934;124,79733163
ITARIRI;sim_25_evolucao_e_nota;FALSE;9,43310475700727;2,171002190014;0,206076482448581;3008,03248862458;15471;45,77477568
ITATIBA;sim_25_evolucao_e_nota;FALSE;1,07743394468096;0,0153923006660234;0,002889226169733;72,8767777050353;101471;372,91436578
ITATINGA;sim_25_evolucao_e_nota;FALSE;4,93093564729545;0,388537400372581;0,0695897306733204;1537,15117725166;18052;70,85723137
ITIRAPINA;sim_25_evolucao_e_nota;FALSE;5,64774490572275;0,460008387856277;0,0770084225159221;2869,14293779101;15524;73,33931434
ITIRAPUA;sim_25_evolucao_e_nota;FALSE;6,93110149259911;2,09968701619443;0,333910617649008;6602,71544018168;5914;20,75735579
ITOBI;sim_25_evolucao_e_nota;TRUE;8,34772325250834;2,09825643974089;0,424874971916291;7449,4599252605;7546;19,64748174
ITU;sim_25_evolucao_e_nota;FALSE;-11,9172836534103;-0,109350430886827;-0,0185663713294064;-505,632189472368;154147;641,87467987
